Jaccard;length_real;length_calc;user;length_dif
0.322;11451;8555;186914;2896
0.323;18279;15182;186942;3097
0.0;0;0;187018;0
0.0;0;0;187127;0
0.241;189513;82301;187139;107212
0.303;324632;176845;187140;147787
0.388;161550;89028;187147;72522
0.105;101700;32093;187151;69607
0.028;300057;116885;187158;183172
0.34;200409;92431;187161;107978
0.578;142338;96582;187166;45756
0.271;112782;75657;187174;37125
0.275;603952;170839;187182;433113
0.213;180012;82359;187188;97653
0.0;0;0;187193;0
0.0;0;0;187194;0
0.443;142784;106366;187195;36418
0.0;0;0;187207;0
0.23;44610;36291;187210;8319
0.0;0;0;187217;0
0.0;0;0;187223;0
0.212;345178;162487;187225;182691
0.147;526590;191410;187234;335180
0.0;0;0;187236;0
0.181;153280;65844;187241;87436
0.444;57556;36195;187246;21361
0.197;69396;41002;187249;28394
0.267;234106;115275;187268;118831
0.0;0;0;187313;0
0.0;0;0;187323;0
0.291;232546;128928;187327;103618
0.182;383790;170468;187333;213322
0.113;268909;72942;187335;195967
0.271;19878;15734;187338;4144
0.0;0;0;187340;0
0.0;0;0;187352;0
0.343;423162;144711;187356;278451
0.0;0;0;187358;0
0.279;113015;63676;187361;49339
0.311;175027;120056;187362;54971
0.2;18301;12490;187381;5811
0.307;283914;137983;187388;145931
0.0;0;0;187395;0
0.169;385039;78073;187401;306966
0.526;44997;36455;187416;8542
0.117;304155;82997;187419;221158
1.0;11017;11017;187439;0
0.565;3880;3332;187444;548
0.149;88147;56841;187448;31306
0.0;0;0;187463;0
0.701;9201;8266;187475;935
0.322;125118;75926;187483;49192
0.0;0;0;187494;0
0.267;294163;142524;187497;151639
0.361;99062;49148;187512;49914
0.469;22412;13731;187523;8681
0.167;365645;148551;187537;217094
0.52;238509;94704;187539;143805
0.0;0;0;187541;0
1.0;2788;2788;187556;0
0.062;188097;37521;187557;150576
0.296;11893;7350;187559;4543
1.0;9727;9727;187562;0
0.385;34611;27640;187572;6971
0.168;112302;43513;187574;68789
0.055;58669;33971;187588;24698
0.259;995121;259633;187590;735488
0.0;0;0;187600;0
0.0;0;0;187604;0
0.041;108255;33544;187609;74711
0.778;2398;1830;187615;568
0.0;0;0;187617;0
0.0;0;0;187625;0
0.155;85543;22825;187631;62718
0.0;0;0;187632;0
0.076;128989;37635;187643;91354
0.259;112923;51418;187645;61505
0.0;0;0;187648;0
0.0;0;0;187656;0
0.088;162432;42847;187665;119585
0.131;27284;19221;187676;8063
0.259;269926;103993;187704;165933
0.25;245234;112426;187705;132808
1.0;697;697;187728;0
0.042;148666;35683;187744;112983
0.092;243261;37521;187747;205740
0.0;0;0;187750;0
0.124;137550;46078;187752;91472
0.0;0;0;187754;0
0.099;190672;56491;187765;134181
0.045;148916;35837;187773;113079
0.046;152336;35837;187782;116499
0.0;0;0;187790;0
0.875;708;696;187791;12
0.0;0;0;187855;0
0.0;0;0;187860;0
0.183;903012;238720;187878;664292
0.0;0;0;187908;0
0.582;38363;33428;187912;4935
0.0;0;0;187926;0
0.243;524486;178155;187937;346331
0.319;143049;62152;187949;80897
0.179;1153807;308077;187951;845730
0.306;1309470;311496;187957;997974
1.0;865;865;187966;0
0.391;237132;93169;187991;143963
0.035;17788;16427;188012;1361
0.379;236887;139980;188015;96907
0.01;24194;0;188027;24194
0.309;513205;233644;188028;279561
0.0;0;0;188037;0
0.912;237077;184068;188049;53009
0.462;19545;7922;188050;11623
0.0;0;0;188065;0
0.243;575076;229386;188074;345690
0.0;0;0;188075;0
0.356;13580;8582;188081;4998
1.0;0;0;188087;0
0.0;0;0;188095;0
0.453;217447;115499;188109;101948
0.292;81253;22557;188147;58696
0.0;0;0;188175;0
0.26;89688;61602;188181;28086
0.171;124966;68007;188188;56959
0.0;0;0;188192;0
0.0;0;0;188193;0
0.29;141233;54267;188201;86966
0.168;197015;50232;188208;146783
0.179;133732;63805;188213;69927
0.103;42205;9153;188222;33052
0.194;87436;38654;188223;48782
0.463;41585;20181;188226;21404
0.172;117374;51749;188233;65625
0.143;71855;27388;188239;44467
0.832;173057;100670;188259;72387
0.377;235389;159851;188260;75538
0.181;587297;223459;188262;363838
0.246;609244;246143;188270;363101
0.186;533538;156084;188294;377454
0.092;90188;19442;188297;70746
0.464;86435;55495;188298;30940
0.125;142767;47279;188306;95488
0.15;58203;25569;188314;32634
0.073;92614;13629;188354;78985
0.0;0;0;188362;0
0.312;404205;206705;188364;197500
0.431;26392;19998;188392;6394
0.433;369870;130810;188426;239060
1.0;8929;8929;188431;0
0.803;42000;26296;188457;15704
0.555;551319;252098;188470;299221
0.411;357284;230369;188473;126915
0.627;182990;96518;188480;86472
0.839;104344;88349;188486;15995
0.784;162790;103224;188495;59566
0.456;81828;61777;188496;20051
0.601;93557;67330;188510;26227
0.0;0;0;188519;0
0.0;0;0;188527;0
0.0;0;0;188528;0
0.309;187343;133906;188534;53437
0.0;0;0;188537;0
0.378;1285772;503677;188538;782095
0.204;145596;98016;188550;47580
0.516;48273;19171;188557;29102
0.343;528933;176004;188563;352929
0.301;359581;187325;188579;172256
0.346;275612;160020;188584;115592
0.0;0;0;188585;0
0.406;47019;20555;188609;26464
0.183;18150;9521;188628;8629
0.225;36659;19257;188694;17402
0.151;227681;95767;188706;131914
0.0;0;0;188718;0
0.352;186406;104471;188721;81935
0.362;471267;184905;188748;286362
0.31;115015;70337;188768;44678
0.0;0;0;188795;0
0.058;813692;160366;188803;653326
0.759;36617;28001;188815;8616
0.853;6359;4994;188827;1365
0.912;14490;12452;188830;2038
0.262;235264;126986;188861;108278
0.0;0;0;188868;0
0.535;81818;55011;188890;26807
0.0;0;0;188897;0
0.368;820128;232749;188898;587379
0.36;149833;73269;188910;76564
0.211;253183;60122;188912;193061
0.593;55201;42302;188918;12899
0.241;446506;123294;188924;323212
0.154;186270;77252;188941;109018
0.58;70795;62262;188959;8533
0.188;136991;58309;188967;78682
0.0;0;0;188968;0
0.0;0;0;188974;0
0.255;179422;68607;188977;110815
0.063;104769;39706;188990;65063
0.55;48638;28620;188995;20018
0.938;5541;5384;189005;157
0.153;71257;31279;189006;39978
0.106;102526;48414;189007;54112
1.0;5955;5955;189008;0
0.163;209246;65430;189013;143816
0.169;296730;111621;189017;185109
1.0;3117;3117;189029;0
0.0;0;0;189037;0
0.0;0;0;189046;0
0.053;23970;13845;189050;10125
0.154;28357;15575;189054;12782
0.126;97842;25648;189059;72194
0.0;0;0;189065;0
0.216;312669;157114;189082;155555
0.611;29755;21150;189097;8605
0.0;0;0;189115;0
0.175;13418;6824;189123;6594
0.0;0;0;189134;0
0.867;2394;2112;189136;282
0.363;203142;98365;189137;104777
0.0;0;0;189148;0
0.294;74750;33066;189150;41684
0.162;258626;85007;189152;173619
0.362;24696;18655;189159;6041
0.261;55917;11527;189165;44390
0.106;206433;87244;189168;119189
0.0;0;0;189170;0
0.0;0;0;189178;0
0.676;13673;8389;189181;5284
0.762;35176;33854;189184;1322
0.28;714406;318388;189210;396018
0.309;131173;66904;189212;64269
0.0;0;0;189217;0
0.462;38184;27359;189220;10825
0.41;27330;25931;189224;1399
0.116;19502;9685;189227;9817
0.295;139451;70499;189229;68952
0.0;0;0;189232;0
0.144;54161;21030;189233;33131
0.289;298384;134556;189240;163828
0.152;217377;75627;189241;141750
0.281;26918;13280;189248;13638
0.267;150767;78599;189249;72168
0.251;275281;79041;189250;196240
1.0;324;324;189269;0
0.602;7057;6454;189279;603
0.0;0;0;189281;0
0.0;0;0;189296;0
0.062;1134;0;189300;1134
0.203;34071;11264;189302;22807
0.0;0;0;189329;0
0.027;17638;5241;189366;12397
0.065;79204;30069;189386;49135
0.153;252485;108918;189391;143567
0.342;780772;329354;189400;451418
0.0;0;0;189404;0
0.166;350644;154066;189417;196578
0.612;35896;16626;189419;19270
0.0;0;0;189431;0
0.375;367642;200481;189434;167161
0.0;0;0;189442;0
0.606;73035;66240;189443;6795
0.735;7845;7596;189457;249
0.211;393943;139594;189458;254349
0.183;49421;18795;189463;30626
0.274;49064;17097;189471;31967
0.0;0;0;189473;0
0.385;19015;16047;189477;2968
0.0;0;0;189491;0
0.095;269464;87663;189511;181801
0.284;296883;150984;189512;145899
0.191;479277;211248;189517;268029
0.267;911636;266788;189532;644848
1.0;993;993;189533;0
0.67;31535;10964;189612;20571
0.37;45449;29211;189617;16238
0.11;203291;82660;189633;120631
0.0;0;0;189635;0
0.409;107628;56373;189670;51255
0.127;136737;46849;189688;89888
0.0;0;0;189696;0
0.0;0;0;189732;0
0.122;336871;125534;189751;211337
0.676;13673;8389;189769;5284
0.155;236105;65349;189799;170756
0.345;131141;40743;189817;90398
0.391;922509;372472;189822;550037
0.0;0;0;189904;0
0.0;0;0;189971;0
0.282;445752;236843;189978;208909
0.0;0;0;189980;0
0.499;53500;43076;189999;10424
0.416;112145;94732;190006;17413
1.0;3301;3301;190077;0
0.429;18392;9662;190081;8730
0.222;274969;106116;190092;168853
0.0;0;0;190101;0
0.432;632955;226658;190177;406297
0.0;0;0;190193;0
0.434;49443;33415;190213;16028
0.15;36586;20116;190223;16470
0.558;28332;21291;190268;7041
0.284;68859;39874;190293;28985
0.269;181702;73495;190300;108207
0.0;0;0;190303;0
0.0;0;0;190307;0
0.0;0;0;190351;0
0.539;172493;94700;190358;77793
0.893;42688;39752;190361;2936
0.0;0;0;190374;0
0.84;35399;29948;190419;5451
0.358;62199;19257;190437;42942
0.0;0;0;190441;0
0.049;74008;18251;190449;55757
0.191;106861;72161;190471;34700
0.0;0;0;190480;0
1.0;6832;6832;190492;0
0.131;201572;61118;190498;140454
0.385;22698;13985;190521;8713
0.487;202807;132614;190526;70193
1.0;6335;6335;190529;0
0.822;136834;107690;190599;29144
0.421;411940;211539;190606;200401
0.484;371499;220498;190610;151001
0.587;96769;54957;190613;41812
0.0;0;0;190623;0
0.75;4161;3154;190636;1007
0.338;318814;159895;190637;158919
0.252;75750;17748;190645;58002
0.0;0;0;190660;0
0.0;0;0;190675;0
1.0;2567;2567;190677;0
0.236;5025;4833;190707;192
0.969;17216;12873;190712;4343
0.181;103953;44429;190752;59524
0.929;4155;4188;190779;33
0.115;29257;15748;190828;13509
0.0;0;0;190834;0
1.0;11017;11017;190843;0
0.0;0;0;190846;0
0.0;0;0;190858;0
0.0;0;0;190861;0
0.0;0;0;190867;0
0.369;462817;205748;190879;257069
0.152;30520;17361;190886;13159
0.0;0;0;190894;0
0.0;0;0;190927;0
0.495;85567;44852;190943;40715
0.049;162632;35259;190953;127373
0.512;64469;36525;190969;27944
0.317;160252;70085;190981;90167
0.45;82136;53662;190994;28474
0.37;28057;13000;190995;15057
0.364;663051;303201;190999;359850
0.359;194258;107196;191005;87062
0.225;189025;61029;191010;127996
0.0;0;0;191027;0
0.0;0;0;191045;0
0.261;353379;73967;191048;279412
0.411;92577;29778;191050;62799
0.361;13726;4377;191052;9349
0.084;142458;45999;191053;96459
0.0;0;0;191058;0
0.766;61202;40547;191061;20655
0.64;64532;42380;191064;22152
0.985;127227;100709;191068;26518
0.24;53239;11838;191079;41401
0.433;38435;20563;191145;17872
0.06;175450;39671;191146;135779
0.115;194924;28224;191150;166700
0.0;0;0;191182;0
0.0;0;0;191202;0
0.53;47165;26867;191211;20298
0.204;195096;102812;191212;92284
0.0;0;0;191215;0
0.34;578063;256990;191218;321073
0.246;57703;17298;191228;40405
0.135;32860;16970;191242;15890
0.091;101244;34114;191244;67130
0.0;0;0;191245;0
0.0;0;0;191250;0
0.53;93838;42869;191256;50969
0.155;413591;202829;191258;210762
0.517;104819;83304;191260;21515
0.097;154327;63979;191261;90348
0.0;0;0;191262;0
0.473;87165;31003;191265;56162
0.499;139976;75158;191267;64818
0.219;28231;12720;191268;15511
0.0;0;0;191278;0
0.0;0;0;191291;0
0.216;29134;13788;191292;15346
0.0;0;0;191297;0
0.043;143150;35683;191299;107467
0.0;0;0;191302;0
0.0;0;0;191310;0
0.067;384771;71932;191329;312839
0.0;0;0;191330;0
0.0;0;0;191334;0
0.0;0;0;191345;0
0.0;0;0;191375;0
0.097;42781;21955;191398;20826
0.209;43143;9727;191402;33416
0.0;0;0;191404;0
0.0;0;0;191410;0
0.346;451870;181364;191420;270506
0.0;0;0;191427;0
0.0;0;0;191440;0
0.223;157929;48582;191442;109347
0.46;66165;45928;191444;20237
0.167;52397;21547;191448;30850
0.042;174447;36778;191450;137669
0.0;0;0;191461;0
0.376;155817;115469;191464;40348
0.0;0;0;191465;0
1.0;0;0;191468;0
0.163;47092;34613;191472;12479
0.294;73393;43135;191481;30258
1.0;9727;9727;191482;0
0.343;194490;131399;191484;63091
0.129;74393;38337;191486;36056
0.322;101334;58295;191492;43039
0.24;133156;58215;191494;74941
0.369;168118;104412;191498;63706
0.063;144601;37226;191499;107375
0.435;175244;61307;191501;113937
1.0;9727;9727;191503;0
1.0;10541;10541;191504;0
0.322;218996;118953;191509;100043
0.0;0;0;191511;0
0.264;164640;71425;191512;93215
1.0;9727;9727;191523;0
0.19;102229;26545;191534;75684
0.091;318290;134847;191556;183443
0.434;46663;21765;191570;24898
0.052;38457;16850;191571;21607
0.09;33859;17994;191577;15865
0.0;0;0;191586;0
0.579;12753;10652;191589;2101
0.111;91437;34201;191596;57236
0.0;0;0;191599;0
0.618;201353;138549;191610;62804
0.341;52351;33754;191630;18597
0.367;146357;56806;191640;89551
1.0;2463;2463;191683;0
0.28;52750;17035;191790;35715
0.0;0;0;191851;0
0.396;126371;86839;191873;39532
0.377;156561;125051;191884;31510
0.221;57391;52534;191887;4857
0.0;0;0;191901;0
0.494;45429;42253;191924;3176
0.365;72970;19407;191928;53563
0.399;9420;8436;191942;984
0.844;1856;1879;191999;23
1.0;1147;1147;192012;0
1.0;8207;3147;192019;5060
0.0;0;0;192044;0
0.222;258665;106637;192085;152028
0.329;30306;20843;192111;9463
0.362;76768;50917;192142;25851
0.595;11035;7533;192149;3502
1.0;9741;9741;192162;0
0.639;68958;64370;192164;4588
0.469;13055;9114;192169;3941
0.0;0;0;192176;0
0.826;114124;100960;192180;13164
0.0;0;0;192189;0
0.0;0;0;192217;0
0.0;0;0;192219;0
0.162;154541;49030;192260;105511
0.328;49946;33916;192281;16030
0.51;14307;9632;192309;4675
1.0;1661;1661;192339;0
0.0;0;0;192354;0
0.446;274271;166013;192380;108258
0.138;74548;38286;192386;36262
0.89;10840;10240;192407;600
0.009;39670;1100;192414;38570
0.154;96616;37274;192419;59342
0.185;90267;48409;192431;41858
0.87;38642;17280;192438;21362
0.124;56602;13420;192458;43182
0.0;0;0;192471;0
0.165;26185;11064;192513;15121
0.124;50976;16862;192517;34114
0.0;0;0;192538;0
0.531;222996;104597;192575;118399
0.317;175223;63375;192583;111848
0.0;0;0;192590;0
0.0;0;0;192601;0
1.0;1999;1999;192649;0
0.453;11115;7444;192666;3671
0.295;38077;26691;192690;11386
0.14;174076;65340;192709;108736
0.167;174358;97722;192751;76636
0.0;0;0;192756;0
0.019;40800;16427;192788;24373
0.0;0;0;192919;0
0.167;378906;126173;192930;252733
0.0;0;0;192935;0
0.296;74553;14832;192936;59721
0.211;350567;115242;192940;235325
0.0;0;0;192950;0
0.105;260337;72142;192962;188195
0.0;0;0;193011;0
0.077;153376;52042;193035;101334
0.237;27810;14409;193039;13401
0.319;32899;6616;193041;26283
0.702;267870;119200;193047;148670
0.653;37261;35775;193048;1486
1.0;4051;4051;193118;0
0.0;0;0;193151;0
0.33;127715;84326;193159;43389
0.3;36008;27597;193169;8411
0.516;209635;131063;193185;78572
0.0;0;0;193214;0
0.0;0;0;193305;0
0.732;57680;48020;193322;9660
0.511;17350;9962;193337;7388
0.072;168358;32119;193359;136239
0.345;77637;66321;193364;11316
0.541;183464;104434;193367;79030
0.0;0;0;193368;0
1.0;1427;1427;193371;0
0.478;220951;115360;193372;105591
0.343;259238;107455;193373;151783
0.0;0;0;193379;0
0.909;5197;4325;193380;872
0.33;147261;93112;193386;54149
0.472;9028;7293;193402;1735
0.166;16221;5127;193408;11094
0.977;4354;3735;193426;619
0.282;988196;232321;193458;755875
0.0;0;0;193506;0
0.071;29624;13304;193532;16320
0.412;121914;94054;193549;27860
0.358;134274;74586;193554;59688
0.538;156907;80717;193562;76190
0.0;0;0;193566;0
0.388;17351;12111;193584;5240
0.179;14050;9450;193617;4600
0.369;36632;15277;193622;21355
0.478;51563;34419;193634;17144
0.392;1204079;452180;193637;751899
0.0;0;0;193662;0
0.112;179958;78679;193686;101279
0.867;4075;3128;193699;947
0.825;41088;38179;193723;2909
0.184;403947;184872;193739;219075
0.264;217270;129734;193747;87536
0.257;188324;86040;193759;102284
0.0;0;0;193777;0
0.824;203948;137585;193786;66363
0.121;409651;92696;193801;316955
0.226;66160;33117;193807;33043
0.0;0;0;193820;0
0.296;302693;69589;193835;233104
0.575;21866;14921;193974;6945
0.301;187966;123481;193981;64485
1.0;837;837;193988;0
0.0;0;0;194008;0
0.0;0;0;194038;0
0.529;24923;18999;194057;5924
0.964;2171;2300;194102;129
0.436;231914;100089;194109;131825
0.0;0;0;194118;0
0.0;0;0;194119;0
0.0;0;0;194122;0
0.238;23450;5922;194141;17528
0.0;0;0;194142;0
0.126;233179;69407;194151;163772
0.0;0;0;194152;0
0.468;889072;354211;194160;534861
0.861;64913;40726;194162;24187
0.0;0;0;194176;0
0.582;672439;450674;194178;221765
0.0;0;0;194184;0
0.196;199210;78646;194185;120564
0.192;184549;109213;194191;75336
0.32;259240;118165;194205;141075
0.488;152639;77992;194228;74647
0.706;9344;8176;194242;1168
0.22;179336;87054;194245;92282
0.0;0;0;194306;0
0.568;160394;124004;194350;36390
0.52;58996;37844;194353;21152
0.19;231490;54637;194364;176853
0.764;51750;41928;194379;9822
0.179;32659;17190;194383;15469
0.346;218306;160594;194389;57712
0.1;153978;38936;194394;115042
0.0;0;0;194410;0
0.092;45609;21082;194435;24527
1.0;6217;6217;194451;0
0.336;109105;34000;194466;75105
0.338;46668;29764;194469;16904
0.438;186680;88431;194478;98249
0.111;13464;0;194513;13464
1.0;2291;2291;194520;0
0.0;0;0;194539;0
0.432;100122;69005;194544;31117
0.553;45122;31862;194605;13260
0.0;0;0;194614;0
0.215;109807;45443;194647;64364
0.0;0;0;194694;0
0.565;56658;38403;194698;18255
0.0;0;0;194721;0
0.0;0;0;194725;0
0.326;1693453;439076;194730;1254377
0.486;310402;238933;194731;71469
0.419;4961;3120;194745;1841
0.0;0;0;194789;0
0.459;56566;38684;194799;17882
0.618;47749;30506;194835;17243
0.0;0;0;194841;0
0.805;21068;16721;194863;4347
0.0;0;0;194873;0
0.135;78589;26864;194881;51725
0.155;103061;48428;194975;54633
0.551;193402;155108;194984;38294
0.524;13234;4732;194993;8502
0.521;73486;42180;195005;31306
0.0;0;0;195032;0
1.0;53531;53531;195052;0
1.0;1870;1870;195054;0
1.0;81379;81379;195060;0
0.828;8113;7261;195061;852
0.266;361577;85251;195065;276326
0.0;0;0;195066;0
0.0;0;0;195139;0
0.08;12455;3997;195162;8458
0.518;116263;68683;195189;47580
0.512;161549;79364;195194;82185
0.0;0;0;195207;0
0.233;215576;112430;195235;103146
0.0;0;0;195242;0
0.595;43401;25218;195247;18183
0.171;251152;90216;195254;160936
1.0;4347;4347;195323;0
0.0;0;0;195378;0
0.0;0;0;195397;0
0.0;0;0;195414;0
0.0;0;0;195455;0
0.096;10942;6167;195460;4775
0.0;0;0;195475;0
0.0;0;0;195489;0
0.0;0;0;195492;0
0.503;55505;48304;195504;7201
0.193;105537;36189;195506;69348
0.728;26196;12434;195511;13762
1.0;0;0;195518;0
0.2;81062;27100;195521;53962
0.171;192072;104657;195524;87415
0.803;65177;59213;195527;5964
0.608;11702;7359;195545;4343
0.557;165066;134405;195551;30661
0.283;42708;20485;195554;22223
0.149;52255;21313;195565;30942
0.0;0;0;195610;0
0.0;0;0;195614;0
0.117;123280;43648;195648;79632
0.533;64227;38890;195656;25337
0.636;193662;150235;195669;43427
0.31;313317;121585;195676;191732
0.0;0;0;195690;0
0.111;55407;17032;195703;38375
1.0;520;520;195717;0
0.048;249157;82494;195722;166663
0.646;64854;17618;195731;47236
0.447;911399;368885;195734;542514
0.174;855823;240885;195737;614938
0.0;0;0;195739;0
0.057;96567;34254;195787;62313
1.0;1015;1015;195790;0
0.721;5742;5563;195810;179
0.429;29826;11543;195834;18283
0.24;77645;38858;195837;38787
0.342;817037;295438;195854;521599
0.131;511727;108974;195884;402753
0.556;62097;58066;195890;4031
1.0;2448;2448;195898;0
0.786;48867;36559;195902;12308
0.393;86297;72805;195903;13492
0.315;29225;19579;195912;9646
0.0;0;0;195961;0
0.662;319110;136608;195969;182502
1.0;4014;4014;195975;0
0.128;255086;60890;195976;194196
0.0;0;0;195989;0
0.0;0;0;196077;0
0.0;0;0;196087;0
0.0;0;0;196090;0
0.21;15837;9481;196091;6356
0.456;102852;80314;196107;22538
0.0;0;0;196116;0
0.127;4399;2815;196133;1584
0.56;46777;32276;196141;14501
0.186;173524;75251;196247;98273
0.208;650919;198898;196249;452021
0.61;18999;17692;196250;1307
0.368;74561;58334;196289;16227
0.223;451169;206258;196291;244911
0.798;42721;36710;196293;6011
0.069;14007;3369;196295;10638
1.0;49262;31534;196298;17728
0.0;0;0;196303;0
0.218;45815;23375;196356;22440
0.0;0;0;196373;0
0.102;100861;29092;196433;71769
0.521;50709;41964;196544;8745
0.0;0;0;196547;0
0.0;0;0;196557;0
0.329;97089;49758;196562;47331
1.0;32499;30525;196573;1974
1.0;546;546;196618;0
0.25;940;0;196619;940
0.252;66055;40945;196627;25110
0.0;0;0;196629;0
0.0;0;0;196634;0
0.912;5700;4435;196639;1265
0.0;0;0;196649;0
0.161;27028;22578;196652;4450
0.376;509174;263691;196673;245483
0.678;94210;57743;196686;36467
0.0;0;0;196726;0
1.0;9924;8466;196729;1458
0.109;25492;9886;196784;15606
0.0;0;0;196811;0
0.089;195464;64012;196854;131452
0.629;56439;20494;196878;35945
